"state","year","margin","vote","class","termshouse","termssenate","dopen","population","presdemvoteshlag1","demvoteshlag1","demvoteshlag2","demvoteshfor1","demwinprv1","demwinprv2","dmidterm","dpresdem"
"Kansas",1948,-12.204364,41.836349,2,0,1,1,1892000,39.175171,40.653465,40.300266,43.831894,0,0,0,1
"Kansas",1950,-10.420701,40.463722,3,6,2,0,1905000,44.611248,42.715214,40.653465,41.836349,0,0,1,1
"Kansas",1954,-14.491886,43.765305,2,0,4,0,2042000,30.496136,43.831894,42.715214,40.463722,0,0,1,0
"Kansas",1956,-17.434448,35.939972,3,6,5,0,2119000,30.496136,41.836349,43.831894,43.765305,0,0,0,0
"Kansas",1962,-26.49655,38.663223,3,6,8,0,2231000,39.104568,43.765305,40.463722,45.166496,0,0,1,1
"Kansas",1966,-6.9791226,22.020309,2,0,4,0,2200000,54.08876,35.939972,43.765305,38.663223,0,0,1,1
"Kansas",1968,-21.417627,49.148323,3,4,1,1,2216000,54.08876,45.166496,35.939972,22.020309,0,0,0,1
"Kansas",1972,-50.654366,42.412586,2,0,7,0,2256375,34.716076,38.663223,45.166496,49.148323,0,0,0,0
"Kansas",1974,-1.7033488,36.23925,3,4,4,0,2269499,29.504255,22.020309,38.663223,42.412586,0,0,1,0
"Kansas",1978,-11.451324,21.235863,2,0,1,1,2335657,44.936394,49.148323,22.020309,36.23925,0,0,1,1
"Kansas",1980,-27.521494,29.950726,3,4,7,1,2363679,44.936394,42.412586,49.148323,21.235863,0,0,0,1
"Kansas",1984,-54.752899,26.395121,2,0,4,0,2424086,33.287575,36.23925,42.412586,29.950726,0,0,0,0
"Kansas",1986,-40.098549,31.02898,3,4,10,0,2432619,32.598038,21.235863,36.23925,26.395121,0,0,1,0
"Kansas",1990,-47.209755,34.436947,2,0,7,0,2480683,42.559643,29.950726,21.235863,31.02898,0,0,1,0
"Kansas",1996,-27.586906,0,2,NA,NA,1,2598266,33.735611,31.02898,26.395121,31.587822,0,0,0,0
"Kansas",1998,-33.678333,27.487242,3,NA,NA,0,2638667,36.084797,34.436947,31.02898,0,0,0,1,0
"Kansas",2002,-82.522369,36.458466,2,NA,NA,0,2713535,37.238323,31.587822,34.436947,27.487242,0,0,1,0
"Kansas",2004,-41.675537,26.378548,3,NA,NA,0,2734373,37.238323,0,31.587822,36.458466,0,0,0,0
"Kansas",2008,-23.599932,NA,2,NA,NA,0,2808076,36.623093,27.487242,0,26.378548,0,0,0,0
"Kansas",2010,-43.715828,NA,3,NA,NA,1,2853118,41.651966,36.458466,27.487242,NA,0,0,1,0
"Minnesota",1916,-17.741686,17.895021,1,0,1,1,2308000,31.843191,NA,NA,0,NA,NA,0,1
"Minnesota",1922,-29.203754,0,1,0,1,0,2451000,19.43281,0,30.840536,6.420198,0,0,1,0
"Minnesota",1924,-40.708351,36.127022,2,5,1,0,2521000,19.43281,17.895021,0,0,0,0,0,0
"Minnesota",1928,-66.292068,29.199558,1,0,4,0,2592000,6.8008604,6.420198,17.895021,36.127022,0,0,0,0
"Minnesota",1934,-21.780025,20.55706,1,0,7,0,2695000,59.910275,36.127022,0,0,0,0,1,1
"Minnesota",1940,-32.439758,39.775543,1,0,10,0,2790000,61.843048,0,29.199558,10.410546,0,0,0,1
"Minnesota",1942,-36.566319,59.929676,2,0,3,0,2662000,51.486748,20.55706,0,39.775543,0,0,1,1
"Minnesota",1946,-19.147495,42.525799,1,0,1,1,2734000,0,10.410546,20.55706,59.929676,0,0,1,1
"Minnesota",1948,20.266417,56.384552,2,0,1,0,2868000,0,39.775543,10.410546,42.525799,0,0,0,1
"Minnesota",1952,-14.100862,52.902596,1,0,4,0,3030000,0,59.929676,39.775543,56.384552,1,0,0,1
"Minnesota",1954,14.273998,57.531593,2,0,4,0,3113000,0,42.525799,59.929676,52.902596,0,1,1,0
"Minnesota",1958,6.2750072,60.337067,1,5,1,0,3313000,0,56.384552,42.525799,57.531593,1,0,1,0
"Minnesota",1964,21.082533,57.752472,1,5,4,0,3558000,0,57.531593,52.902596,53.942577,1,1,0,1
"Minnesota",1966,8.7281494,56.670208,2,0,2,1,3617000,0,60.337067,57.531593,57.752472,1,1,1,1
"Minnesota",1970,16.135475,67.505035,1,0,9,1,3806103,0,53.942577,60.337067,56.670208,1,1,1,0
"Minnesota",1978,-19.221159,41.281898,2,0,1,1,4015341,0,67.505035,56.670208,46.567997,1,1,1,1
"Minnesota",1982,-6.8640084,40.920872,1,0,4,0,4131450,0,40.389423,67.505035,41.281898,0,1,1,0
"Minnesota",1984,-16.800495,50.44117,2,0,4,0,4157706,0,46.567997,40.389423,40.920872,0,0,0,0
"Minnesota",1988,-18.158257,44.099907,1,0,7,0,4296166,49.736099,41.281898,46.567997,50.44117,0,0,0,0
"Minnesota",1990,0.8823365,50.318909,2,0,1,0,4387283,0,40.920872,41.281898,44.099907,0,0,1,0
"Minnesota",1994,-4.9518614,48.83419,1,NA,NA,1,4566028,43.484653,50.44117,40.920872,50.318909,1,0,1,0
"Minnesota",2000,5.541554,58.056347,1,NA,NA,0,4919631,51.099949,50.318909,44.099907,47.33556,1,0,0,0
"Minnesota",2002,-2.1933019,42.363312,2,NA,NA,1,5018935,47.905575,48.83419,50.318909,58.056347,1,1,1,0
"Minnesota",2006,20.119921,NA,1,NA,NA,1,5163555,51.089687,47.33556,48.83419,42.363312,0,1,1,0
"Minnesota",2008,0.010898709,NA,2,NA,NA,0,5247018,51.089687,58.056347,47.33556,NA,1,0,0,0
"Missouri",1916,3.1214089,51.361042,1,0,4,0,3527000,47.34642,50.404949,NA,44.472996,1,NA,0,1
"Missouri",1922,3.5589159,47.881271,1,0,7,0,3437000,43.145306,44.472996,50.56414,51.294697,0,1,1,0
"Missouri",1928,-4.0329695,59.544922,1,1,1,1,3601000,43.801319,51.294697,51.361042,63.180447,1,1,0,0
"Missouri",1932,27.324898,60.690617,3,0,2,1,3746000,44.15406,47.881271,51.294697,59.544922,0,1,0,0
"Missouri",1934,19.832119,51.169151,1,0,1,0,3784000,63.694008,63.180447,47.881271,60.690617,1,0,1,1
"Missouri",1938,21.541695,49.89296,3,0,5,0,3781000,60.758053,59.544922,63.180447,51.169151,1,1,1,1
"Missouri",1944,-0.11554658,53.588261,3,0,1,1,3560000,52.269226,51.169151,60.690617,47.093048,1,1,0,1
"Missouri",1946,-5.6167989,53.986538,1,0,1,1,3746000,51.370876,49.89296,51.169151,53.588261,0,1,1,1
"Missouri",1950,7.2359114,56.410049,3,3,1,0,3955000,58.108372,47.093048,49.89296,53.986538,0,0,1,1
"Missouri",1952,8.0484419,66.450554,1,0,1,0,3972000,58.108372,53.588261,47.093048,56.410049,1,0,0,1
"Missouri",1958,32.901108,66.552856,1,0,4,0,4186000,50.1087,56.410049,53.986538,54.565273,1,1,1,0
"Missouri",1962,9.1305523,51.019745,3,0,3,0,4357000,50.258034,66.450554,56.410049,66.552856,1,1,1,1
"Missouri",1964,33.105705,51.049526,1,0,7,0,4442000,50.258034,54.565273,66.450554,51.019745,1,1,0,1
"Missouri",1968,2.0394921,60.069527,3,0,1,1,4568000,64.049591,66.552856,54.565273,51.049526,1,1,0,1
"Missouri",1970,2.9229403,42.496109,1,0,10,0,4677623,43.73822,51.019745,66.552856,60.069527,1,1,1,0
"Missouri",1974,20.790035,52.001751,3,0,4,0,4795930,37.705666,51.049526,51.019745,42.496109,1,1,1,0
"Missouri",1976,-14.442503,49.14925,1,0,1,1,4839029,37.705666,60.069527,51.049526,52.001751,1,1,0,0
"Missouri",1980,4.3279858,47.357422,3,0,7,1,4916686,51.178764,42.496109,60.069527,49.14925,0,1,0,1
"Missouri",1982,-1.7004609,31.750166,1,0,4,0,4929451,44.380699,52.001751,42.496109,47.357422,1,0,1,0
"Missouri",1986,-5.2789927,44.925892,3,0,1,1,5023068,39.97525,49.14925,52.001751,31.750166,0,1,1,0
"Missouri",1988,-35.950809,35.698906,1,0,7,0,5081736,39.97525,47.357422,49.14925,44.925892,0,0,0,0
"Missouri",1992,-6.9613514,43.771122,3,0,4,0,5193686,47.850449,31.750166,47.357422,35.698906,0,0,0,0
"Missouri",1994,-24.023893,50.466591,1,NA,NA,1,5281206,44.06625,44.925892,31.750166,43.771122,0,0,1,0
"Missouri",1998,-8.9048653,42.797081,3,NA,NA,0,5437562,47.539577,35.698906,44.925892,50.466591,0,0,1,0
"Missouri",2004,-13.295439,39.156681,3,NA,NA,0,5747741,47.08427,50.466591,43.771122,49.578358,1,0,0,0
"Missouri",2006,2.2699058,NA,1,NA,NA,0,5842704,46.100445,42.797081,50.466591,39.156681,0,1,1,0
"Missouri",2010,-16.421312,NA,3,NA,NA,1,5988927,49.296646,49.578358,42.797081,NA,1,0,1,0
"Nebraska",1916,4.0947256,38.243084,1,3,4,0,1275000,0,NA,NA,45.485489,NA,NA,0,1
"Nebraska",1918,-9.0290279,37.583237,2,5,4,1,1266000,55.279743,49.977119,NA,38.243084,1,NA,1,1
"Nebraska",1922,-18.593418,38.720875,1,0,1,0,1312000,31.250212,45.485489,49.977119,37.583237,0,1,1,0
"Nebraska",1924,-24.833525,39.741535,2,5,7,0,1333000,31.250212,38.243084,45.485489,38.720875,0,0,0,0
"Nebraska",1930,-17.093723,18.359936,2,5,10,0,1380000,36.179836,38.720875,37.583237,55.293362,0,0,1,0
"Nebraska",1934,12.425452,41.491497,1,1,1,1,1382000,62.981926,39.741535,38.720875,18.359936,0,0,1,1
"Nebraska",1936,-25.460264,22.033096,2,5,13,0,1358000,62.981926,55.293362,39.741535,41.491497,1,0,0,1
"Nebraska",1940,-15.51221,29.180931,1,0,1,1,1316000,57.143394,18.359936,55.293362,22.033096,0,1,0,1
"Nebraska",1942,-26.946964,43.297768,2,0,1,0,1239000,42.813187,41.491497,18.359936,29.180931,0,0,1,1
"Nebraska",1946,-41.638138,27.827444,1,0,4,0,1256000,41.419861,22.033096,41.491497,43.297768,0,0,1,1
"Nebraska",1954,-22.141945,41.069691,2,8,1,1,1340000,30.846209,27.827444,43.297768,44.360641,0,0,1,0
"Nebraska",1958,-11.278716,38.623466,1,1,4,0,1383000,34.485573,38.929028,27.827444,41.069691,0,0,1,0
"Nebraska",1960,-17.860624,38.827351,2,8,4,0,1411000,34.485573,44.360641,38.929028,38.623466,0,0,0,0
"Nebraska",1964,-22.748808,47.428566,1,1,7,0,1482000,37.929195,41.069691,44.360641,38.827351,0,0,0,1
"Nebraska",1966,-22.345301,46.769497,2,8,7,0,1456000,52.607189,38.623466,41.069691,47.428566,0,0,1,1
"Nebraska",1970,-5.0576744,52.890564,1,1,10,0,1485333,31.81218,38.827351,38.623466,46.769497,0,0,1,0
"Nebraska",1972,-6.3173146,67.616837,2,8,10,0,1519013,31.81218,47.428566,38.827351,52.890564,0,0,0,0
"Nebraska",1976,5.8183761,66.590675,1,0,1,1,1550911,29.497524,46.769497,47.428566,67.616837,0,0,0,0
"Nebraska",1978,35.291527,51.935844,2,0,1,1,1563884,38.449673,52.890564,46.769497,66.590675,1,0,1,1
"Nebraska",1984,3.9192171,58.902405,2,0,4,0,1588639,26.022738,66.590675,67.616837,56.706047,1,1,0,0
"Nebraska",1988,15.043124,54.781467,1,0,1,1,1571477,28.807915,51.935844,66.590675,58.902405,1,1,0,0
"Nebraska",1990,17.979277,41.65316,2,0,7,0,1580664,39.191036,56.706047,51.935844,54.781467,1,1,1,0
"Nebraska",1994,9.7770214,51.000225,1,NA,NA,0,1621551,29.403454,58.902405,56.706047,41.65316,1,1,1,0
"Nebraska",1996,-14.484426,14.637134,2,NA,NA,1,1647657,29.403454,54.781467,58.902405,51.000225,1,1,0,0
"Nebraska",2000,2.1853299,63.882793,1,NA,NA,1,1711230,34.950657,41.65316,54.781467,14.637134,0,1,0,0
"Nebraska",2002,-68.125031,40.056984,2,NA,NA,0,1728292,33.253036,51.000225,41.65316,63.882793,1,0,1,0
"Nebraska",2006,27.765583,NA,1,NA,NA,0,1772693,32.682159,14.637134,51.000225,40.056984,0,1,1,0
"Nebraska",2008,-17.463228,NA,2,NA,NA,0,1796378,32.682159,63.882793,14.637134,NA,1,0,0,0
"North Dakota",1914,-21.866909,0,3,3,4,0,620000,34.170963,NA,NA,38.24435,NA,NA,1,1
"North Dakota",1916,-15.606395,47.716949,1,0,10,0,652000,34.170963,33.948002,NA,0,0,NA,0,1
"North Dakota",1922,-4.5660973,19.346455,1,0,1,1,647000,18.276913,0,38.24435,8.7159748,0,0,1,0
"North Dakota",1926,-64.071671,27.447113,3,0,2,0,651000,6.9609857,47.716949,0,19.346455,0,0,1,0
"North Dakota",1928,-60.28788,40.244293,1,0,4,0,665000,6.9609857,8.7159748,47.716949,27.447113,0,0,0,0
"North Dakota",1932,-44.87849,7.3127174,3,0,5,0,676000,44.465385,19.346455,8.7159748,40.244293,0,0,0,0
"North Dakota",1934,-17.999512,26.447079,1,0,7,0,672000,69.589142,27.447113,19.346455,7.3127174,0,0,1,1
"North Dakota",1938,-42.81192,45.195847,3,0,8,0,647000,59.604847,40.244293,27.447113,26.447079,0,0,1,1
"North Dakota",1940,-11.662206,23.199623,1,0,1,1,640000,59.604847,7.3127174,40.244293,45.195847,0,0,0,1
"North Dakota",1946,-30.137497,23.255529,1,0,4,0,570000,45.482372,45.195847,26.447079,32.405899,1,0,1,1
"North Dakota",1950,-35.188198,36.008617,3,0,4,0,620000,43.40963,23.199623,45.195847,23.255529,0,1,1,1
"North Dakota",1952,-43.093346,41.484596,1,0,7,0,608000,43.40963,32.405899,23.199623,36.008617,0,0,0,1
"North Dakota",1956,-27.599005,39.346199,3,0,7,0,613000,28.391829,23.255529,32.405899,41.484596,0,0,0,0
"North Dakota",1962,-21.307608,33.704372,3,0,10,0,637000,44.52198,41.484596,36.008617,57.643127,0,0,1,1
"North Dakota",1964,15.286255,61.267536,1,1,4,0,649000,44.52198,39.346199,41.484596,33.704372,0,0,0,1
"North Dakota",1968,-30.925951,48.345291,3,0,13,0,621000,57.968414,57.643127,39.346199,61.267536,1,0,0,1
"North Dakota",1970,23.46648,62.096642,1,1,7,0,617792,38.231499,33.704372,57.643127,48.345291,0,1,1,0
"North Dakota",1974,-0.078928471,28.956266,3,0,16,0,634559,35.785736,61.267536,33.704372,62.096642,1,0,1,0
"North Dakota",1976,25.544226,62.817139,1,1,10,0,645797,35.785736,48.345291,61.267536,28.956266,0,1,0,0
"North Dakota",1980,-41.32996,49.803806,3,9,1,1,652717,45.803009,62.096642,48.345291,62.817139,1,0,0,1
"North Dakota",1982,28.79203,59.445656,1,1,13,0,668972,26.261087,28.956266,62.096642,49.803806,0,1,1,0
"North Dakota",1992,20.12949,63.155354,3,6,2,1,635427,42.972,59.445656,49.803806,57.982983,1,1,0,0
"North Dakota",1994,15.965962,61.372543,1,NA,NA,0,639762,32.183502,59.004066,59.445656,63.155354,1,1,1,0
"North Dakota",1998,27.997074,68.27993,3,NA,NA,0,637808,40.127846,57.982983,59.004066,61.372543,1,1,1,0
"North Dakota",2000,22.745089,68.826324,1,NA,NA,0,642237,40.127846,63.155354,57.982983,68.27993,1,1,0,0
"North Dakota",2004,36.559853,22.174347,3,NA,NA,0,644705,33.05534,61.372543,63.155354,68.826324,1,1,0,0
"North Dakota",2006,39.297832,NA,1,NA,NA,0,649422,35.498814,68.27993,61.372543,22.174347,1,1,1,0
"North Dakota",2010,-53.905998,NA,3,NA,NA,1,672591,44.620541,68.826324,68.27993,NA,1,1,1,0
"South Dakota",1914,3.4552364,19.99848,3,0,1,1,581000,42.072781,NA,NA,38.948883,NA,NA,1,1
"South Dakota",1918,-16.121677,31.156021,2,0,4,1,570000,45.905136,48.102848,NA,19.99848,1,NA,1,1
"South Dakota",1920,-30.097897,33.277615,3,0,1,1,640000,45.905136,38.948883,48.102848,31.156021,0,1,0,1
"South Dakota",1924,-12.971705,51.632248,2,0,1,1,673000,19.842314,19.99848,38.948883,33.277615,0,0,0,0
"South Dakota",1926,-26.242533,44.570919,3,0,4,0,683000,13.358991,31.156021,19.99848,51.632248,0,0,1,0
"South Dakota",1930,3.2644987,48.832241,2,0,1,0,693000,39.204605,33.277615,31.156021,44.570919,0,0,1,0
"South Dakota",1936,2.0870566,41.258141,2,0,4,0,666000,63.623726,44.570919,51.632248,47.543743,0,1,0,1
"South Dakota",1938,-4.9125166,36.139851,3,0,1,1,649000,54.017853,48.832241,44.570919,41.258141,1,0,1,1
"South Dakota",1944,-27.720304,36.080235,3,0,4,0,565000,42.590954,41.258141,47.543743,40.665398,0,0,0,1
"South Dakota",1948,-18.669209,42.704617,2,5,2,1,612000,41.672127,36.139851,41.258141,36.080235,0,0,0,1
"South Dakota",1950,-27.839529,49.205154,3,7,1,1,653000,47.041443,40.665398,36.139851,42.704617,0,0,1,1
"South Dakota",1954,-14.590764,47.557636,2,5,5,0,655000,30.727566,36.080235,40.665398,49.205154,0,0,1,0
"South Dakota",1960,-4.8847227,33.716312,2,5,8,0,681000,41.614799,49.205154,42.704617,50.117374,0,0,0,0
"South Dakota",1962,0.23474693,56.789635,3,2,1,0,705000,41.786438,47.557636,49.205154,33.716312,0,0,1,1
"South Dakota",1966,-32.567379,57.043404,2,5,11,0,683000,55.612415,50.117374,47.557636,56.789635,1,0,1,1
"South Dakota",1968,13.57927,53.043198,3,2,4,0,669000,55.612415,33.716312,50.117374,57.043404,0,1,0,1
"South Dakota",1972,14.086807,33.164059,2,1,1,1,677234,41.961643,56.789635,33.716312,53.043198,1,0,0,0
"South Dakota",1974,6.0864,39.397453,3,2,7,0,679585,45.523151,57.043404,56.789635,33.164059,1,1,1,0
"South Dakota",1978,-33.671883,25.50956,2,2,1,1,688580,48.912125,53.043198,57.043404,39.397453,1,1,1,1
"South Dakota",1980,-18.803097,51.602947,3,4,1,1,690768,48.912125,33.164059,53.043198,25.50956,0,1,0,1
"South Dakota",1984,-48.980881,45.072517,2,2,4,0,697249,31.691807,39.397453,33.164059,51.602947,0,0,0,0
"South Dakota",1986,3.2058954,64.902321,3,4,1,0,696034,36.528797,25.50956,39.397453,45.072517,0,0,1,0
"South Dakota",1990,-7.3192091,51.321938,2,2,7,0,696667,46.50613,51.602947,25.50956,64.902321,1,0,1,0
"South Dakota",1992,32.395702,62.143135,3,4,4,0,708698,46.50613,45.072517,51.602947,51.321938,0,1,0,0
"South Dakota",1996,2.6438684,49.622826,2,NA,NA,0,730699,37.140972,64.902321,45.072517,62.143135,1,0,0,0
"South Dakota",1998,25.734514,49.423809,3,NA,NA,0,730789,43.027122,51.321938,64.902321,49.622826,1,1,1,0
"South Dakota",2002,0.1552552,62.491692,2,NA,NA,0,760020,37.564224,62.143135,51.321938,49.423809,1,1,1,0
"South Dakota",2004,-1.1523843,0,3,NA,NA,0,770396,37.564224,49.622826,62.143135,62.491692,1,1,0,0
"South Dakota",2008,24.983383,NA,2,NA,NA,0,799124,38.443645,49.423809,49.622826,0,0,1,0,0
"South Dakota",2010,-100,NA,3,NA,NA,0,814180,44.747429,62.491692,49.423809,NA,1,0,1,0
"Virginia",1916,99.831833,71.881699,1,7,5,0,2316000,65.9478,NA,NA,99.676811,NA,NA,0,1
"Virginia",1922,45.385773,99.774315,1,7,8,0,2412000,61.329006,99.676811,99.915916,73.122093,1,1,1,0
"Virginia",1924,48.94418,76.663292,2,9,4,0,2426000,61.329006,71.881699,99.676811,99.774315,1,1,0,0
"Virginia",1930,53.326584,91.694481,2,9,7,0,2427000,45.894737,99.774315,73.122093,75.967529,1,1,1,0
"Virginia",1934,55.042488,93.323486,1,0,2,0,2485000,68.463341,76.663292,99.774315,91.694481,1,1,1,1
"Virginia",1936,87.017097,91.129288,2,9,10,0,2552000,68.463341,75.967529,76.663292,93.323486,1,1,0,1
"Virginia",1940,86.646973,64.846817,1,0,5,0,2720000,70.22924,91.694481,75.967529,91.129288,1,1,0,1
"Virginia",1946,34.391041,73.351471,1,0,8,0,3212000,62.364311,91.129288,93.323486,65.595314,1,1,1,1
"Virginia",1948,34.752739,79.881248,2,7,3,0,3207000,62.364311,64.846817,91.129288,73.351471,1,1,0,1
"Virginia",1952,46.70295,69.316711,1,0,11,0,3504000,47.891026,65.595314,64.846817,79.881248,1,1,0,1
"Virginia",1954,59.762489,81.270508,2,7,6,0,3555000,43.35675,73.351471,65.595314,69.316711,1,1,1,0
"Virginia",1958,38.633423,63.796234,1,0,14,0,3914000,38.36224,79.881248,73.351471,81.270508,1,1,1,0
"Virginia",1966,25.095963,46.1203,2,0,2,0,4456000,53.540791,63.796234,81.270508,31.165546,1,1,1,1
"Virginia",1970,-22.349936,38.267033,1,0,4,0,4651448,32.530128,58.573006,63.796234,46.1203,1,1,1,0
"Virginia",1972,-5.3266258,49.785889,2,3,1,0,4824472,32.530128,31.165546,58.573006,38.267033,0,1,0,0
"Virginia",1976,-23.46594,48.80109,1,0,7,0,5121863,30.122257,46.1203,31.165546,49.785889,0,0,0,0
"Virginia",1978,-0.38625002,29.945002,2,0,1,1,5270240,47.958218,38.267033,46.1203,48.80109,0,0,1,1
"Virginia",1982,-2.3828416,71.249847,1,3,1,1,5492783,40.308743,49.785889,38.267033,29.945002,0,0,1,0
"Virginia",1984,-40.102478,0,2,0,4,0,5643870,40.308743,48.80109,49.785889,71.249847,0,0,0,0
"Virginia",1988,42.555721,45.608402,1,0,1,1,6036909,37.092937,29.945002,48.80109,0,0,0,0,0
"Virginia",1990,-80.907089,47.393505,2,0,7,0,6213526,39.231403,71.249847,29.945002,45.608402,1,0,1,0
"Virginia",1994,2.7297199,47.680264,1,NA,NA,0,6536771,40.593433,0,71.249847,47.393505,0,1,1,0
"Virginia",1996,-5.0860524,0,2,NA,NA,0,6665491,40.593433,45.608402,0,47.680264,1,0,0,0
"Virginia",2000,-4.5751719,49.594315,1,NA,NA,0,7079057,45.14777,47.393505,45.608402,0,0,1,0,0
"Virginia",2002,-82.575256,65.032547,2,NA,NA,0,7286873,44.435612,47.680264,47.393505,49.594315,0,0,1,0
"Virginia",2006,0.39355457,NA,1,NA,NA,0,7673725,45.483898,0,47.680264,65.032547,0,0,1,0
"Virginia",2008,31.304005,NA,2,NA,NA,1,7833496,45.483898,49.594315,0,NA,1,0,0,0
"Alabama",1914,62.943562,67.980888,3,10,1,1,2336000,69.886993,NA,NA,100,NA,NA,1,1
"Alabama",1920,36.828224,80.872627,3,10,4,0,2359000,75.988808,100,78.128502,75.179779,1,1,0,1
"Alabama",1924,50.359558,59.713978,2,9,4,0,2501000,66.707985,67.980888,100,80.872627,1,1,0,0
"Alabama",1926,61.745251,86.246712,3,0,1,1,2567000,69.68557,75.179779,67.980888,59.713978,1,1,1,0
"Alabama",1930,19.427956,87.027199,2,0,1,0,2647000,51.32761,80.872627,75.179779,86.246712,1,1,1,0
"Alabama",1936,74.789085,99.994217,2,0,4,0,2743000,84.744301,86.246712,59.713978,86.378311,1,1,0,1
"Alabama",1938,72.756622,81.777931,3,8,2,NA,2787000,86.382317,87.027199,86.246712,99.994217,1,1,1,1
"Alabama",1944,64.832153,76.539986,3,8,5,0,2802000,85.222832,99.994217,86.378311,83.999542,1,1,0,1
"Alabama",1948,67.999092,82.474342,2,5,3,0,2969000,81.309761,81.777931,99.994217,76.539986,1,1,0,1
"Alabama",1950,53.079975,100,3,8,8,0,3062000,44.393089,83.999542,81.777931,82.474342,1,1,1,1
"Alabama",1954,64.949005,70.241714,2,5,6,0,3014000,64.553413,76.539986,83.999542,100,1,1,1,0
"Alabama",1956,100,50.855625,3,8,11,0,3071000,64.553413,82.474342,76.539986,70.241714,1,1,0,0
"Alabama",1960,40.486496,60.071415,2,5,9,0,3267000,56.408291,100,82.474342,50.855625,1,1,0,0
"Alabama",1962,1.713264,69.987289,3,8,14,0,3323000,56.789524,70.241714,100,60.071415,1,1,1,1
"Alabama",1966,21.071306,62.267303,2,5,12,0,3464000,0,50.855625,70.241714,69.987289,1,1,1,1
"Alabama",1968,47.93985,95.843796,3,0,1,1,3446000,0,60.071415,50.855625,62.267303,1,1,0,1
"Alabama",1972,29.204481,93.994728,2,5,15,0,3539400,65.836349,69.987289,60.071415,95.843796,1,1,0,0
"Alabama",1974,91.687599,47.053921,3,0,4,0,3626499,25.517576,62.267303,69.987289,93.994728,1,1,1,0
"Alabama",1978,87.989449,62.756245,2,0,1,1,3831836,55.741779,95.843796,62.267303,47.053921,1,1,1,1
"Alabama",1980,-3.0990362,50.281502,3,0,1,1,3893888,55.741779,93.994728,95.843796,62.756245,1,1,0,1
"Alabama",1984,26.401546,60.567154,2,0,4,0,3951820,47.200981,47.053921,93.994728,50.281502,0,1,0,0
"Alabama",1986,0.56300163,64.870438,3,4,1,0,3991569,38.280781,62.756245,47.053921,60.567154,1,0,1,0
"Alabama",1990,21.146959,45.4618,2,0,7,0,4048508,39.863297,50.281502,62.756245,64.870438,1,1,1,0
"Alabama",1996,-6.9884958,39.827705,2,NA,NA,1,4290403,40.880062,64.870438,60.567154,36.691368,1,1,0,0
"Alabama",1998,-26.550467,32.354359,3,NA,NA,0,4351037,43.156086,45.4618,64.870438,39.827705,0,1,1,0
"Alabama",2002,-18.74935,36.520447,2,NA,NA,0,4480089,41.566502,36.691368,45.4618,32.354359,0,0,1,0
"Alabama",2004,-35.1908,34.710155,3,NA,NA,0,4530729,41.566502,39.827705,36.691368,36.520447,0,0,0,0
"Alabama",2008,-26.841787,NA,2,NA,NA,0,4718206,36.843739,32.354359,39.827705,34.710155,0,0,0,0
"Alabama",2010,-30.465321,NA,3,NA,NA,0,4779736,38.740437,36.520447,32.354359,NA,0,0,1,0
"Arkansas",1918,100,73.535271,2,5,4,0,1749000,65.966118,NA,NA,65.939941,NA,NA,1,1
"Arkansas",1920,31.87989,82.755371,3,4,1,1,1756000,65.966118,100,NA,73.535271,1,NA,0,1
"Arkansas",1924,47.070538,100,2,5,7,NA,1800000,58.493309,65.939941,100,82.755371,1,1,0,0
"Arkansas",1930,100,81.835068,2,5,10,0,1859000,60.281391,82.755371,73.535271,89.484985,1,1,1,0
"Arkansas",1932,78.969971,89.614258,3,0,2,0,1836000,60.281391,100,82.755371,81.835068,1,1,0,0
"Arkansas",1938,79.228508,85.106613,3,0,5,0,1928000,81.795586,81.835068,89.484985,100,1,1,1,1
"Arkansas",1942,100,93.307663,2,2,1,1,1977000,78.443092,89.614258,81.835068,85.106613,1,1,1,1
"Arkansas",1944,70.213226,100,3,1,1,1,1768000,78.443092,100,89.614258,93.307663,1,1,0,1
"Arkansas",1948,86.615326,100,2,2,4,0,1825000,69.950089,85.106613,100,100,1,1,0,1
"Arkansas",1950,100,82.983025,3,1,4,0,1910000,61.721413,93.307663,85.106613,100,1,1,1,1
"Arkansas",1954,100,99.88105,2,2,7,0,1734000,55.904152,100,93.307663,82.983025,1,1,1,0
"Arkansas",1956,65.966049,68.673935,3,1,7,0,1704000,55.904152,100,100,99.88105,1,1,0,0
"Arkansas",1960,99.762108,100,2,2,10,NA,1786000,52.457375,82.983025,100,68.673935,1,1,0,0
"Arkansas",1962,37.347866,59.145283,3,1,10,0,1853000,50.594521,99.88105,82.983025,100,1,1,1,1
"Arkansas",1966,100,60.884983,2,2,13,NA,1899000,56.063957,68.673935,99.88105,59.145283,1,1,1,1
"Arkansas",1968,18.290564,84.896202,3,1,13,0,1902000,56.063957,100,68.673935,60.884983,1,1,0,1
"Arkansas",1974,69.792404,59.087276,3,0,1,1,2101403,30.690292,60.884983,59.145283,76.577202,1,1,1,0
"Arkansas",1978,60.354359,57.347744,2,4,1,1,2243127,64.961723,84.896202,60.884983,59.087276,1,1,1,1
"Arkansas",1980,18.215481,62.27607,3,0,4,1,2286435,64.961723,76.577202,84.896202,57.347744,1,1,0,1
"Arkansas",1984,14.69549,99.833214,2,4,4,0,2319768,47.522633,59.087276,76.577202,62.27607,1,1,0,0
